"Genus.species","Site","Treatment","Carrion","Exclusion","Date","Rounded.date","Cover","DormancyClass","Time.since"
"Andropogon sp","OS","MS","High","Scavenger","2019-03-14","2019-03-17",0,"PD",-32
"Gaura suffulta","DF","MO","High","Open","2019-03-14","2019-03-17",0,"PD",-32
"Lobelia sp","OS","MS","High","Scavenger","2019-03-14","2019-03-17",0,"PD",-32
"Allium sp","OS","MH","High","Herbivore","2019-04-21","2019-04-21",0,"PD",6
"Vicia sp","OS","MH","High","Herbivore","2019-04-21","2019-04-21",0.06,"PY",6
"Sabatia campestris","OS","MS","High","Scavenger","2019-03-14","2019-03-17",0,"PD",-32
"Setaria sp","OS","MS","High","Scavenger","2019-03-14","2019-03-17",0,"PD",-32
"Aristida purpurea_Aristida purpurascens","DF","CH","Low","Herbivore","2019-03-14","2019-03-17",0,NA,-32
"Hymenopappus tenuifolius","OS","MS","High","Scavenger","2019-03-14","2019-03-17",0,NA,-32
"Verbena halei","OS","MS","High","Scavenger","2019-03-14","2019-03-17",0,"PD",-32
"Eragrostis curtipedicellata","OS","MS","High","Scavenger","2019-03-14","2019-03-17",0,"PD",-32
"Eryngium leavenworthii","OS","MS","High","Scavenger","2019-03-14","2019-03-17",0,"PD",-32
"Lesquerella sp","OS","MS","High","Scavenger","2019-03-14","2019-03-17",0,"PD",-32
"Erioneuron pilosum","OS","MS","High","Scavenger","2019-03-14","2019-03-17",0,NA,-32
"Erioneuron pilosum","WP","MS","High","Scavenger","2019-04-21","2019-04-21",0,NA,6
"Bothriochloa ischaemum","OS","MS","High","Scavenger","2019-03-14","2019-03-17",0.19,"PD",-32
"Bothriochloa laguroides","OS","MS","High","Scavenger","2019-03-14","2019-03-17",0,"PD",-32
"Glandularia bipinnatifida","OS","MS","High","Scavenger","2019-03-14","2019-03-17",0,"PD",-32
"Panicum sp","OS","MS","High","Scavenger","2019-03-14","2019-03-17",0,"PD",-32
"Stylosanthes biflora","OS","MS","High","Scavenger","2019-03-14","2019-03-17",0,"PY",-32
"Chamaesyce sp","OS","MS","High","Scavenger","2019-03-14","2019-03-17",0,NA,-32
"Oxalis sp","OS","MS","High","Scavenger","2019-03-14","2019-03-17",0,"ND",-32
"Packera obovata","OS","MS","High","Scavenger","2019-03-14","2019-03-17",0,"ND",-32
"Bothriochloa saccharoides","OS","MS","High","Scavenger","2019-03-14","2019-03-17",0,"PD",-32
"Erigeron sp","OS","MS","High","Scavenger","2019-03-14","2019-03-17",0,"ND",-32
"Dyschoriste linearis","OS","MS","High","Scavenger","2019-03-14","2019-03-17",0,NA,-32
"Cassia marilandica","OS","MS","High","Scavenger","2019-03-14","2019-03-17",0,"PY",-32
"Lamiaceae sp","OS","MS","High","Scavenger","2019-03-14","2019-03-17",0,NA,-32
"Gaura suffulta","OS","MS","High","Scavenger","2019-03-14","2019-03-17",0,"PD",-32
"Thelesperma filifolium","OS","MS","High","Scavenger","2019-03-14","2019-03-17",0,NA,-32
"Allium sp","DF","CH","Low","Herbivore","2019-03-14","2019-03-17",0.25,"PD",-32
"Vicia sp","DF","CH","Low","Herbivore","2019-03-14","2019-03-17",0,"PY",-32
"Bryophyta sp","DF","CH","Low","Herbivore","2019-03-14","2019-03-17",0,NA,-32
"Ambrosia psilostachya","OS","CO","Low","Open","2019-03-14","2019-03-17",0.19,"PD",-32
"Aristida purpurea_Aristida purpurascens","OS","CO","Low","Open","2019-03-14","2019-03-17",0,NA,-32
"Opuntia sp","OS","CO","Low","Open","2019-03-14","2019-03-17",0,"PD",-32
"Tragia ramosa","OS","CO","Low","Open","2019-03-14","2019-03-17",0,NA,-32
"Apiaceae sp","OS","CO","Low","Open","2019-03-14","2019-03-17",0.06,"PD",-32
"Scutellaria ovata","DF","CH","Low","Herbivore","2019-03-14","2019-03-17",0,"PD",-32
"Eryngium leavenworthii","OS","MH","High","Herbivore","2019-04-21","2019-04-21",0,"PD",6
"Gaura villosa","OS","CO","Low","Open","2019-03-14","2019-03-17",0,"PD",-32
"Erioneuron pilosum","OS","MH","High","Herbivore","2019-04-21","2019-04-21",0,NA,6
"Nassella leucotricha","OS","CO","Low","Open","2019-03-14","2019-03-17",0,"PD",-32
"Bothriochloa ischaemum","OS","MH","High","Herbivore","2019-04-21","2019-04-21",0,"PD",6
"Lolium perenne","OS","CO","Low","Open","2019-03-14","2019-03-17",0,"PD",-32
"Linum pratense","OS","CO","Low","Open","2019-03-14","2019-03-17",0,NA,-32
"Castilleja sp","OS","CO","Low","Open","2019-03-14","2019-03-17",0,"PD",-32
"Eriogonum longifolium","OS","CO","Low","Open","2019-03-14","2019-03-17",0,"PD",-32
"Pyrrhopappus carolinianus","OS","CO","Low","Open","2019-03-14","2019-03-17",0,"PD",-32
"Asclepias asperula","OS","CO","Low","Open","2019-03-14","2019-03-17",0,"ND",-32
"Sida sp","OS","CO","Low","Open","2019-03-14","2019-03-17",0,"PY",-32
"Croton sp","OS","CO","Low","Open","2019-03-14","2019-03-17",0,"PD",-32
"Paronychia jamesii","OS","CO","Low","Open","2019-03-14","2019-03-17",0,NA,-32
"Helianthus hirsutus","OS","CO","Low","Open","2019-03-14","2019-03-17",0,"PD",-32
"Engelmannia peristenia","OS","CO","Low","Open","2019-03-14","2019-03-17",0,"PD",-32
"Evax verna","OS","CO","Low","Open","2019-03-14","2019-03-17",0,"PD",-32
"Trifolium sp","OS","CO","Low","Open","2019-03-14","2019-03-17",0,"PY",-32
"Allium sp","OS","CO","Low","Open","2019-03-14","2019-03-17",0.06,"PD",-32
"Vicia sp","OS","CO","Low","Open","2019-03-14","2019-03-17",0,"PY",-32
"Bryophyta sp","OS","CO","Low","Open","2019-03-14","2019-03-17",0,NA,-32
"Sporobolus compositus","OS","CO","Low","Open","2019-03-14","2019-03-17",0,"PD",-32
"Setaria sp","DF","CH","Low","Herbivore","2019-03-14","2019-03-17",0,"PD",-32
"Solidago sp","OS","CO","Low","Open","2019-03-14","2019-03-17",0,"PD",-32
"Hymenopappus tenuifolius","DF","CH","Low","Herbivore","2019-03-14","2019-03-17",0,NA,-32
"Linum rigidum","OS","CO","Low","Open","2019-03-14","2019-03-17",0,"PD",-32
"Scutellaria ovata","OS","CO","Low","Open","2019-03-14","2019-03-17",0,"PD",-32
"Eryngium leavenworthii","DF","CH","Low","Herbivore","2019-03-14","2019-03-17",0,"PD",-32
"Convolvulus equitans","OS","CO","Low","Open","2019-03-14","2019-03-17",0,"PY",-32
"Erioneuron pilosum","DF","CH","Low","Herbivore","2019-03-14","2019-03-17",0,NA,-32
"Houstonia pusilla","OS","CO","Low","Open","2019-03-14","2019-03-17",0.13,"PD",-32
"Bothriochloa ischaemum","DF","CH","Low","Herbivore","2019-03-14","2019-03-17",0,"PD",-32
"Asclepias verticillata","OS","CO","Low","Open","2019-03-14","2019-03-17",0,"PD",-32
"Phyllanthus polygonoides","OS","CO","Low","Open","2019-03-14","2019-03-17",0,NA,-32
"Panicum sp","DF","CH","Low","Herbivore","2019-03-14","2019-03-17",0,"PD",-32
"Hedeoma drummondii","OS","CO","Low","Open","2019-03-14","2019-03-17",0,NA,-32
"Cirsium texanum","OS","CO","Low","Open","2019-03-14","2019-03-17",0.06,"PD",-32
"Oxalis sp","DF","CH","Low","Herbivore","2019-03-14","2019-03-17",0,"ND",-32
"Sisyrinchium sp","OS","CO","Low","Open","2019-03-14","2019-03-17",0,"PD",-32
"Dalea purpurea","OS","CO","Low","Open","2019-03-14","2019-03-17",0,"PY",-32
"Krameria lanceolata","OS","CO","Low","Open","2019-03-14","2019-03-17",0,"PD",-32
"Dyschoriste linearis","DF","CH","Low","Herbivore","2019-03-14","2019-03-17",0,NA,-32
"Agalinis heterophylla","OS","CO","Low","Open","2019-03-14","2019-03-17",0,"PD",-32
"Andropogon sp","OS","CO","Low","Open","2019-03-14","2019-03-17",0,"PD",-32
"Gaura suffulta","DF","CH","Low","Herbivore","2019-03-14","2019-03-17",0,"PD",-32
"Lobelia sp","OS","CO","Low","Open","2019-03-14","2019-03-17",0,"PD",-32
"Allium sp","GG","CO","Low","Open","2019-04-21","2019-04-21",0.06,"PD",6
"Vicia sp","GG","CO","Low","Open","2019-04-21","2019-04-21",0.06,"PY",6
"Sabatia campestris","OS","CO","Low","Open","2019-03-14","2019-03-17",0,"PD",-32
"Setaria sp","OS","CO","Low","Open","2019-03-14","2019-03-17",0,"PD",-32
"Aristida purpurea_Aristida purpurascens","DF","CO","Low","Open","2019-03-14","2019-03-17",0,NA,-32
"Hymenopappus tenuifolius","OS","CO","Low","Open","2019-03-14","2019-03-17",0,NA,-32
"Verbena halei","OS","CO","Low","Open","2019-03-14","2019-03-17",0,"PD",-32
"Eragrostis curtipedicellata","OS","CO","Low","Open","2019-03-14","2019-03-17",0,"PD",-32
"Eryngium leavenworthii","OS","CO","Low","Open","2019-03-14","2019-03-17",0,"PD",-32
"Lesquerella sp","OS","CO","Low","Open","2019-03-14","2019-03-17",0,"PD",-32
"Erioneuron pilosum","OS","CO","Low","Open","2019-03-14","2019-03-17",0,NA,-32
"Erioneuron pilosum","WP","CH","Low","Herbivore","2019-04-21","2019-04-21",0,NA,6
"Bothriochloa ischaemum","OS","CO","Low","Open","2019-03-14","2019-03-17",0,"PD",-32
"Bothriochloa laguroides","OS","CO","Low","Open","2019-03-14","2019-03-17",0,"PD",-32
"Glandularia bipinnatifida","OS","CO","Low","Open","2019-03-14","2019-03-17",0,"PD",-32
"Panicum sp","OS","CO","Low","Open","2019-03-14","2019-03-17",0.19,"PD",-32
"Stylosanthes biflora","OS","CO","Low","Open","2019-03-14","2019-03-17",0,"PY",-32
"Chamaesyce sp","OS","CO","Low","Open","2019-03-14","2019-03-17",0,NA,-32
"Oxalis sp","OS","CO","Low","Open","2019-03-14","2019-03-17",0,"ND",-32
"Packera obovata","OS","CO","Low","Open","2019-03-14","2019-03-17",0,"ND",-32
"Bothriochloa saccharoides","OS","CO","Low","Open","2019-03-14","2019-03-17",0,"PD",-32
"Erigeron sp","OS","CO","Low","Open","2019-03-14","2019-03-17",0,"ND",-32
"Dyschoriste linearis","OS","CO","Low","Open","2019-03-14","2019-03-17",0,NA,-32
"Cassia marilandica","OS","CO","Low","Open","2019-03-14","2019-03-17",0,"PY",-32
"Lamiaceae sp","OS","CO","Low","Open","2019-03-14","2019-03-17",0,NA,-32
"Gaura suffulta","OS","CO","Low","Open","2019-03-14","2019-03-17",0,"PD",-32
"Thelesperma filifolium","OS","CO","Low","Open","2019-03-14","2019-03-17",0,NA,-32
"Allium sp","DF","CO","Low","Open","2019-03-14","2019-03-17",0.06,"PD",-32
"Vicia sp","DF","CO","Low","Open","2019-03-14","2019-03-17",0,"PY",-32
"Bryophyta sp","DF","CO","Low","Open","2019-03-14","2019-03-17",0,NA,-32
"Ambrosia psilostachya","OS","MO","High","Open","2019-03-14","2019-03-17",0.06,"PD",-32
"Aristida purpurea_Aristida purpurascens","OS","MO","High","Open","2019-03-14","2019-03-17",0.06,NA,-32
"Opuntia sp","OS","MO","High","Open","2019-03-14","2019-03-17",0.06,"PD",-32
"Tragia ramosa","OS","MO","High","Open","2019-03-14","2019-03-17",0,NA,-32
"Apiaceae sp","OS","MO","High","Open","2019-03-14","2019-03-17",0.13,"PD",-32
"Scutellaria ovata","DF","CO","Low","Open","2019-03-14","2019-03-17",0,"PD",-32
"Eryngium leavenworthii","GG","CO","Low","Open","2019-04-21","2019-04-21",0,"PD",6
"Gaura villosa","OS","MO","High","Open","2019-03-14","2019-03-17",0,"PD",-32
"Erioneuron pilosum","GG","CO","Low","Open","2019-04-21","2019-04-21",0,NA,6
"Nassella leucotricha","OS","MO","High","Open","2019-03-14","2019-03-17",0,"PD",-32
"Bothriochloa ischaemum","GG","CO","Low","Open","2019-04-21","2019-04-21",0,"PD",6
"Lolium perenne","OS","MO","High","Open","2019-03-14","2019-03-17",0,"PD",-32
"Linum pratense","OS","MO","High","Open","2019-03-14","2019-03-17",0,NA,-32
"Castilleja sp","OS","MO","High","Open","2019-03-14","2019-03-17",0,"PD",-32
"Eriogonum longifolium","OS","MO","High","Open","2019-03-14","2019-03-17",0.06,"PD",-32
"Pyrrhopappus carolinianus","OS","MO","High","Open","2019-03-14","2019-03-17",0,"PD",-32
"Asclepias asperula","OS","MO","High","Open","2019-03-14","2019-03-17",0,"ND",-32
"Sida sp","OS","MO","High","Open","2019-03-14","2019-03-17",0,"PY",-32
"Croton sp","OS","MO","High","Open","2019-03-14","2019-03-17",0,"PD",-32
"Paronychia jamesii","OS","MO","High","Open","2019-03-14","2019-03-17",0,NA,-32
"Helianthus hirsutus","OS","MO","High","Open","2019-03-14","2019-03-17",0,"PD",-32
"Engelmannia peristenia","OS","MO","High","Open","2019-03-14","2019-03-17",0,"PD",-32
"Evax verna","OS","MO","High","Open","2019-03-14","2019-03-17",0,"PD",-32
"Trifolium sp","OS","MO","High","Open","2019-03-14","2019-03-17",0,"PY",-32
"Allium sp","OS","MO","High","Open","2019-03-14","2019-03-17",0,"PD",-32
"Vicia sp","OS","MO","High","Open","2019-03-14","2019-03-17",0,"PY",-32
"Bryophyta sp","OS","MO","High","Open","2019-03-14","2019-03-17",0,NA,-32
"Sporobolus compositus","OS","MO","High","Open","2019-03-14","2019-03-17",0,"PD",-32
"Setaria sp","DF","CO","Low","Open","2019-03-14","2019-03-17",0,"PD",-32
"Solidago sp","OS","MO","High","Open","2019-03-14","2019-03-17",0.13,"PD",-32
"Hymenopappus tenuifolius","DF","CO","Low","Open","2019-03-14","2019-03-17",0,NA,-32
"Linum rigidum","OS","MO","High","Open","2019-03-14","2019-03-17",0,"PD",-32
"Scutellaria ovata","OS","MO","High","Open","2019-03-14","2019-03-17",0,"PD",-32
"Eryngium leavenworthii","DF","CO","Low","Open","2019-03-14","2019-03-17",0,"PD",-32
"Convolvulus equitans","OS","MO","High","Open","2019-03-14","2019-03-17",0,"PY",-32
"Erioneuron pilosum","DF","CO","Low","Open","2019-03-14","2019-03-17",0,NA,-32
"Houstonia pusilla","OS","MO","High","Open","2019-03-14","2019-03-17",0,"PD",-32
"Bothriochloa ischaemum","DF","CO","Low","Open","2019-03-14","2019-03-17",0.25,"PD",-32
"Asclepias verticillata","OS","MO","High","Open","2019-03-14","2019-03-17",0,"PD",-32
"Phyllanthus polygonoides","OS","MO","High","Open","2019-03-14","2019-03-17",0,NA,-32
"Panicum sp","DF","CO","Low","Open","2019-03-14","2019-03-17",0,"PD",-32
"Hedeoma drummondii","OS","MO","High","Open","2019-03-14","2019-03-17",0,NA,-32
"Cirsium texanum","OS","MO","High","Open","2019-03-14","2019-03-17",0,"PD",-32
"Oxalis sp","DF","CO","Low","Open","2019-03-14","2019-03-17",0,"ND",-32
"Sisyrinchium sp","OS","MO","High","Open","2019-03-14","2019-03-17",0,"PD",-32
"Dalea purpurea","OS","MO","High","Open","2019-03-14","2019-03-17",0,"PY",-32
"Krameria lanceolata","OS","MO","High","Open","2019-03-14","2019-03-17",0,"PD",-32
"Dyschoriste linearis","DF","CO","Low","Open","2019-03-14","2019-03-17",0,NA,-32
"Agalinis heterophylla","OS","MO","High","Open","2019-03-14","2019-03-17",0,"PD",-32
"Andropogon sp","OS","MO","High","Open","2019-03-14","2019-03-17",0,"PD",-32
"Gaura suffulta","DF","CO","Low","Open","2019-03-14","2019-03-17",0,"PD",-32
"Lobelia sp","OS","MO","High","Open","2019-03-14","2019-03-17",0,"PD",-32
"Allium sp","GG","CH","Low","Herbivore","2019-04-21","2019-04-21",0,"PD",6
"Vicia sp","GG","CH","Low","Herbivore","2019-04-21","2019-04-21",0.31,"PY",6
"Sabatia campestris","OS","MO","High","Open","2019-03-14","2019-03-17",0,"PD",-32
"Setaria sp","OS","MO","High","Open","2019-03-14","2019-03-17",0,"PD",-32
"Aristida purpurea_Aristida purpurascens","WP","MS","High","Scavenger","2019-03-14","2019-03-17",0.06,NA,-32
"Hymenopappus tenuifolius","OS","MO","High","Open","2019-03-14","2019-03-17",0,NA,-32
"Verbena halei","OS","MO","High","Open","2019-03-14","2019-03-17",0,"PD",-32
"Eragrostis curtipedicellata","OS","MO","High","Open","2019-03-14","2019-03-17",0,"PD",-32
"Eryngium leavenworthii","OS","MO","High","Open","2019-03-14","2019-03-17",0,"PD",-32
"Lesquerella sp","OS","MO","High","Open","2019-03-14","2019-03-17",0,"PD",-32
"Erioneuron pilosum","OS","MO","High","Open","2019-03-14","2019-03-17",0,NA,-32
"Erioneuron pilosum","WP","MH","High","Herbivore","2019-04-21","2019-04-21",0,NA,6
"Bothriochloa ischaemum","OS","MO","High","Open","2019-03-14","2019-03-17",0,"PD",-32
"Bothriochloa laguroides","OS","MO","High","Open","2019-03-14","2019-03-17",0,"PD",-32
"Glandularia bipinnatifida","OS","MO","High","Open","2019-03-14","2019-03-17",0,"PD",-32
"Panicum sp","OS","MO","High","Open","2019-03-14","2019-03-17",0,"PD",-32
"Stylosanthes biflora","OS","MO","High","Open","2019-03-14","2019-03-17",0,"PY",-32
"Chamaesyce sp","OS","MO","High","Open","2019-03-14","2019-03-17",0,NA,-32
"Oxalis sp","OS","MO","High","Open","2019-03-14","2019-03-17",0,"ND",-32
"Packera obovata","OS","MO","High","Open","2019-03-14","2019-03-17",0,"ND",-32
"Bothriochloa saccharoides","OS","MO","High","Open","2019-03-14","2019-03-17",0,"PD",-32
"Erigeron sp","OS","MO","High","Open","2019-03-14","2019-03-17",0,"ND",-32
"Dyschoriste linearis","OS","MO","High","Open","2019-03-14","2019-03-17",0,NA,-32
"Cassia marilandica","OS","MO","High","Open","2019-03-14","2019-03-17",0,"PY",-32
"Lamiaceae sp","OS","MO","High","Open","2019-03-14","2019-03-17",0,NA,-32
"Gaura suffulta","OS","MO","High","Open","2019-03-14","2019-03-17",0.06,"PD",-32
"Thelesperma filifolium","OS","MO","High","Open","2019-03-14","2019-03-17",0,NA,-32
"Allium sp","WP","MS","High","Scavenger","2019-03-14","2019-03-17",0,"PD",-32
"Vicia sp","WP","MS","High","Scavenger","2019-03-14","2019-03-17",0,"PY",-32
"Bryophyta sp","WP","MS","High","Scavenger","2019-03-14","2019-03-17",0.06,NA,-32
"Ambrosia psilostachya","OS","MH","High","Herbivore","2019-03-14","2019-03-17",0.19,"PD",-32
"Aristida purpurea_Aristida purpurascens","OS","MH","High","Herbivore","2019-03-14","2019-03-17",0.19,NA,-32
"Opuntia sp","OS","MH","High","Herbivore","2019-03-14","2019-03-17",0,"PD",-32
"Tragia ramosa","OS","MH","High","Herbivore","2019-03-14","2019-03-17",0,NA,-32
"Apiaceae sp","OS","MH","High","Herbivore","2019-03-14","2019-03-17",0,"PD",-32
"Scutellaria ovata","WP","MS","High","Scavenger","2019-03-14","2019-03-17",0,"PD",-32
"Eryngium leavenworthii","GG","CH","Low","Herbivore","2019-04-21","2019-04-21",0,"PD",6
"Gaura villosa","OS","MH","High","Herbivore","2019-03-14","2019-03-17",0,"PD",-32
"Erioneuron pilosum","GG","CH","Low","Herbivore","2019-04-21","2019-04-21",0,NA,6
"Nassella leucotricha","OS","MH","High","Herbivore","2019-03-14","2019-03-17",0,"PD",-32
"Bothriochloa ischaemum","GG","CH","Low","Herbivore","2019-04-21","2019-04-21",0,"PD",6
"Lolium perenne","OS","MH","High","Herbivore","2019-03-14","2019-03-17",0,"PD",-32
"Linum pratense","OS","MH","High","Herbivore","2019-03-14","2019-03-17",0,NA,-32
"Castilleja sp","OS","MH","High","Herbivore","2019-03-14","2019-03-17",0,"PD",-32
"Eriogonum longifolium","OS","MH","High","Herbivore","2019-03-14","2019-03-17",0,"PD",-32
"Pyrrhopappus carolinianus","OS","MH","High","Herbivore","2019-03-14","2019-03-17",0,"PD",-32
"Asclepias asperula","OS","MH","High","Herbivore","2019-03-14","2019-03-17",0,"ND",-32
"Sida sp","OS","MH","High","Herbivore","2019-03-14","2019-03-17",0,"PY",-32
"Croton sp","OS","MH","High","Herbivore","2019-03-14","2019-03-17",0,"PD",-32
"Paronychia jamesii","OS","MH","High","Herbivore","2019-03-14","2019-03-17",0,NA,-32
"Helianthus hirsutus","OS","MH","High","Herbivore","2019-03-14","2019-03-17",0,"PD",-32
"Engelmannia peristenia","OS","MH","High","Herbivore","2019-03-14","2019-03-17",0,"PD",-32
"Evax verna","OS","MH","High","Herbivore","2019-03-14","2019-03-17",0,"PD",-32
"Trifolium sp","OS","MH","High","Herbivore","2019-03-14","2019-03-17",0,"PY",-32
"Allium sp","OS","MH","High","Herbivore","2019-03-14","2019-03-17",0,"PD",-32
"Vicia sp","OS","MH","High","Herbivore","2019-03-14","2019-03-17",0,"PY",-32
"Bryophyta sp","OS","MH","High","Herbivore","2019-03-14","2019-03-17",0,NA,-32
"Sporobolus compositus","OS","MH","High","Herbivore","2019-03-14","2019-03-17",0,"PD",-32
"Setaria sp","WP","MS","High","Scavenger","2019-03-14","2019-03-17",0,"PD",-32
"Solidago sp","OS","MH","High","Herbivore","2019-03-14","2019-03-17",0,"PD",-32
"Hymenopappus tenuifolius","WP","MS","High","Scavenger","2019-03-14","2019-03-17",0,NA,-32
"Linum rigidum","OS","MH","High","Herbivore","2019-03-14","2019-03-17",0,"PD",-32
"Scutellaria ovata","OS","MH","High","Herbivore","2019-03-14","2019-03-17",0,"PD",-32
"Eryngium leavenworthii","WP","MS","High","Scavenger","2019-03-14","2019-03-17",0,"PD",-32
"Convolvulus equitans","OS","MH","High","Herbivore","2019-03-14","2019-03-17",0,"PY",-32
"Erioneuron pilosum","WP","MS","High","Scavenger","2019-03-14","2019-03-17",0,NA,-32
"Houstonia pusilla","OS","MH","High","Herbivore","2019-03-14","2019-03-17",0,"PD",-32
"Bothriochloa ischaemum","WP","MS","High","Scavenger","2019-03-14","2019-03-17",0,"PD",-32
"Asclepias verticillata","OS","MH","High","Herbivore","2019-03-14","2019-03-17",0,"PD",-32
"Phyllanthus polygonoides","OS","MH","High","Herbivore","2019-03-14","2019-03-17",0,NA,-32
"Panicum sp","WP","MS","High","Scavenger","2019-03-14","2019-03-17",0,"PD",-32
"Hedeoma drummondii","OS","MH","High","Herbivore","2019-03-14","2019-03-17",0,NA,-32
"Cirsium texanum","OS","MH","High","Herbivore","2019-03-14","2019-03-17",0,"PD",-32
"Oxalis sp","WP","MS","High","Scavenger","2019-03-14","2019-03-17",0,"ND",-32
"Sisyrinchium sp","OS","MH","High","Herbivore","2019-03-14","2019-03-17",0,"PD",-32
"Dalea purpurea","OS","MH","High","Herbivore","2019-03-14","2019-03-17",0,"PY",-32
"Krameria lanceolata","OS","MH","High","Herbivore","2019-03-14","2019-03-17",0,"PD",-32
"Dyschoriste linearis","WP","MS","High","Scavenger","2019-03-14","2019-03-17",0,NA,-32
"Agalinis heterophylla","OS","MH","High","Herbivore","2019-03-14","2019-03-17",0,"PD",-32
"Andropogon sp","OS","MH","High","Herbivore","2019-03-14","2019-03-17",0,"PD",-32
